forecast_date,target,target_end_date,location,type,quantile,value
2021-10-31,1 wk ahead inc case,2021-11-06,30079,quantile,0.900,5.337942950640915
2021-10-31,1 wk ahead inc case,2021-11-06,30079,quantile,0.975,7.414269966966681
2021-10-31,1 wk ahead inc case,2021-11-06,30081,quantile,0.025,68.60755124423041
2021-10-31,1 wk ahead inc case,2021-11-06,30081,quantile,0.100,94.74406387730907
2021-10-31,1 wk ahead inc case,2021-11-06,30081,quantile,0.250,110.67894780155991
2021-10-31,1 wk ahead inc case,2021-11-06,30081,quantile,0.500,135.7123030302319
2021-10-31,1 wk ahead inc case,2021-11-06,30081,point,NA,135.7123030302319
2021-10-31,1 wk ahead inc case,2021-11-06,30081,quantile,0.750,161.24428467312072
2021-10-31,1 wk ahead inc case,2021-11-06,30081,quantile,0.900,190.3434190357873
2021-10-31,1 wk ahead inc case,2021-11-06,30081,quantile,0.975,245.4708203568543
2021-10-31,1 wk ahead inc case,2021-11-06,30083,quantile,0.025,19.83831081854174
2021-10-31,1 wk ahead inc case,2021-11-06,30083,quantile,0.100,29.969384547274647
2021-10-31,1 wk ahead inc case,2021-11-06,30083,quantile,0.250,36.977385481714734
2021-10-31,1 wk ahead inc case,2021-11-06,30083,quantile,0.500,47.18476625486951
2021-10-31,1 wk ahead inc case,2021-11-06,30083,point,NA,47.18476625486951
2021-10-31,1 wk ahead inc case,2021-11-06,30083,quantile,0.750,57.50654148441134
2021-10-31,1 wk ahead inc case,2021-11-06,30083,quantile,0.900,69.3827980863357
2021-10-31,1 wk ahead inc case,2021-11-06,30083,quantile,0.975,93.8947535601286
2021-10-31,1 wk ahead inc case,2021-11-06,30085,quantile,0.025,23.87359945303381
2021-10-31,1 wk ahead inc case,2021-11-06,30085,quantile,0.100,37.38034093324737
2021-10-31,1 wk ahead inc case,2021-11-06,30085,quantile,0.250,47.07662299277225
2021-10-31,1 wk ahead inc case,2021-11-06,30085,quantile,0.500,60.91566529728712
2021-10-31,1 wk ahead inc case,2021-11-06,30085,point,NA,60.91566529728712
2021-10-31,1 wk ahead inc case,2021-11-06,30085,quantile,0.750,73.28857714317357
2021-10-31,1 wk ahead inc case,2021-11-06,30085,quantile,0.900,86.55685999416424
2021-10-31,1 wk ahead inc case,2021-11-06,30085,quantile,0.975,112.69121255596788
2021-10-31,1 wk ahead inc case,2021-11-06,30087,quantile,0.025,16.225160641320915
2021-10-31,1 wk ahead inc case,2021-11-06,30087,quantile,0.100,25.37492171327089
2021-10-31,1 wk ahead inc case,2021-11-06,30087,quantile,0.250,31.890106579274924
2021-10-31,1 wk ahead inc case,2021-11-06,30087,quantile,0.500,41.2900693520519
2021-10-31,1 wk ahead inc case,2021-11-06,30087,point,NA,41.2900693520519
2021-10-31,1 wk ahead inc case,2021-11-06,30087,quantile,0.750,50.89576838226162
2021-10-31,1 wk ahead inc case,2021-11-06,30087,quantile,0.900,61.89445957569005
2021-10-31,1 wk ahead inc case,2021-11-06,30087,quantile,0.975,84.4558639706182
2021-10-31,1 wk ahead inc case,2021-11-06,30089,quantile,0.025,18.56082801938254
2021-10-31,1 wk ahead inc case,2021-11-06,30089,quantile,0.100,26.79445550232501
2021-10-31,1 wk ahead inc case,2021-11-06,30089,quantile,0.250,31.7330932151234
2021-10-31,1 wk ahead inc case,2021-11-06,30089,quantile,0.500,39.31578331150886
2021-10-31,1 wk ahead inc case,2021-11-06,30089,point,NA,39.31578331150886
2021-10-31,1 wk ahead inc case,2021-11-06,30089,quantile,0.750,47.10759545035727
2021-10-31,1 wk ahead inc case,2021-11-06,30089,quantile,0.900,56.10273624686849
2021-10-31,1 wk ahead inc case,2021-11-06,30089,quantile,0.975,73.35916630978537
2021-10-31,1 wk ahead inc case,2021-11-06,30091,quantile,0.025,3.551151333771697
2021-10-31,1 wk ahead inc case,2021-11-06,30091,quantile,0.100,5.746967744237941
2021-10-31,1 wk ahead inc case,2021-11-06,30091,quantile,0.250,7.5563620108707426
2021-10-31,1 wk ahead inc case,2021-11-06,30091,quantile,0.500,10.149605147011991
2021-10-31,1 wk ahead inc case,2021-11-06,30091,point,NA,10.149605147011991
2021-10-31,1 wk ahead inc case,2021-11-06,30091,quantile,0.750,12.831084039815613
2021-10-31,1 wk ahead inc case,2021-11-06,30091,quantile,0.900,15.792024675553677
2021-10-31,1 wk ahead inc case,2021-11-06,30091,quantile,0.975,21.58928027376508
2021-10-31,1 wk ahead inc case,2021-11-06,30093,quantile,0.025,91.69297050706987
2021-10-31,1 wk ahead inc case,2021-11-06,30093,quantile,0.100,119.12002386375924
2021-10-31,1 wk ahead inc case,2021-11-06,30093,quantile,0.250,132.48940528033177
2021-10-31,1 wk ahead inc case,2021-11-06,30093,quantile,0.500,155.81161434976258
2021-10-31,1 wk ahead inc case,2021-11-06,30093,point,NA,155.81161434976258
2021-10-31,1 wk ahead inc case,2021-11-06,30093,quantile,0.750,176.1993731241921
2021-10-31,1 wk ahead inc case,2021-11-06,30093,quantile,0.900,200.97404232135187
2021-10-31,1 wk ahead inc case,2021-11-06,30093,quantile,0.975,252.5599623635908
2021-10-31,1 wk ahead inc case,2021-11-06,30095,quantile,0.025,19.71319967199796
2021-10-31,1 wk ahead inc case,2021-11-06,30095,quantile,0.100,30.341134196661542
2021-10-31,1 wk ahead inc case,2021-11-06,30095,quantile,0.250,37.71683568685348
2021-10-31,1 wk ahead inc case,2021-11-06,30095,quantile,0.500,48.82263984153224
2021-10-31,1 wk ahead inc case,2021-11-06,30095,point,NA,48.82263984153224
2021-10-31,1 wk ahead inc case,2021-11-06,30095,quantile,0.750,59.82959674714474
2021-10-31,1 wk ahead inc case,2021-11-06,30095,quantile,0.900,71.4196611936144
2021-10-31,1 wk ahead inc case,2021-11-06,30095,quantile,0.975,96.1142153123218
2021-10-31,1 wk ahead inc case,2021-11-06,30097,quantile,0.025,7.13262896008345
2021-10-31,1 wk ahead inc case,2021-11-06,30097,quantile,0.100,9.698962868271888
2021-10-31,1 wk ahead inc case,2021-11-06,30097,quantile,0.250,11.19714508294805
2021-10-31,1 wk ahead inc case,2021-11-06,30097,quantile,0.500,13.538145479902347
2021-10-31,1 wk ahead inc case,2021-11-06,30097,point,NA,13.538145479902347
2021-10-31,1 wk ahead inc case,2021-11-06,30097,quantile,0.750,15.681148138236132
2021-10-31,1 wk ahead inc case,2021-11-06,30097,quantile,0.900,18.336534728607297
2021-10-31,1 wk ahead inc case,2021-11-06,30097,quantile,0.975,23.16137305728441
2021-10-31,1 wk ahead inc case,2021-11-06,30099,quantile,0.025,17.610530740925572
2021-10-31,1 wk ahead inc case,2021-11-06,30099,quantile,0.100,22.810966450620445
2021-10-31,1 wk ahead inc case,2021-11-06,30099,quantile,0.250,25.15184437398223
2021-10-31,1 wk ahead inc case,2021-11-06,30099,quantile,0.500,29.4901557540662
2021-10-31,1 wk ahead inc case,2021-11-06,30099,point,NA,29.4901557540662
2021-10-31,1 wk ahead inc case,2021-11-06,30099,quantile,0.750,33.16570491489631
2021-10-31,1 wk ahead inc case,2021-11-06,30099,quantile,0.900,37.50205909008907
2021-10-31,1 wk ahead inc case,2021-11-06,30099,quantile,0.975,46.52725694594116
2021-10-31,1 wk ahead inc case,2021-11-06,30101,quantile,0.025,6.531575372565866
2021-10-31,1 wk ahead inc case,2021-11-06,30101,quantile,0.100,8.718043432769711
2021-10-31,1 wk ahead inc case,2021-11-06,30101,quantile,0.250,9.968499365834662
2021-10-31,1 wk ahead inc case,2021-11-06,30101,quantile,0.500,11.86922789425154
2021-10-31,1 wk ahead inc case,2021-11-06,30101,point,NA,11.86922789425154
2021-10-31,1 wk ahead inc case,2021-11-06,30101,quantile,0.750,13.841438345636734
2021-10-31,1 wk ahead inc case,2021-11-06,30101,quantile,0.900,16.348301263906784
2021-10-31,1 wk ahead inc case,2021-11-06,30101,quantile,0.975,21.26171831468385
2021-10-31,1 wk ahead inc case,2021-11-06,30103,quantile,0.025,0.9252941518726712
2021-10-31,1 wk ahead inc case,2021-11-06,30103,quantile,0.100,2.2136890723162725
2021-10-31,1 wk ahead inc case,2021-11-06,30103,quantile,0.250,3.491281867645344
2021-10-31,1 wk ahead inc case,2021-11-06,30103,quantile,0.500,5.328840062690791
2021-10-31,1 wk ahead inc case,2021-11-06,30103,point,NA,5.328840062690791
2021-10-31,1 wk ahead inc case,2021-11-06,30103,quantile,0.750,7.445095478012595
2021-10-31,1 wk ahead inc case,2021-11-06,30103,quantile,0.900,9.76300450555092
2021-10-31,1 wk ahead inc case,2021-11-06,30103,quantile,0.975,14.86228464527738
2021-10-31,1 wk ahead inc case,2021-11-06,30105,quantile,0.025,14.355884171683217
2021-10-31,1 wk ahead inc case,2021-11-06,30105,quantile,0.100,19.154633939048388
2021-10-31,1 wk ahead inc case,2021-11-06,30105,quantile,0.250,22.34489478936608
2021-10-31,1 wk ahead inc case,2021-11-06,30105,quantile,0.500,27.29871076155854
2021-10-31,1 wk ahead inc case,2021-11-06,30105,point,NA,27.29871076155854
2021-10-31,1 wk ahead inc case,2021-11-06,30105,quantile,0.750,32.645243354671024
2021-10-31,1 wk ahead inc case,2021-11-06,30105,quantile,0.900,39.18915106413651
2021-10-31,1 wk ahead inc case,2021-11-06,30105,quantile,0.975,50.898949575621685
2021-10-31,1 wk ahead inc case,2021-11-06,30107,quantile,0.025,2.0068701466371404
2021-10-31,1 wk ahead inc case,2021-11-06,30107,quantile,0.100,3.3916030106121915
2021-10-31,1 wk ahead inc case,2021-11-06,30107,quantile,0.250,4.575902799633531
2021-10-31,1 wk ahead inc case,2021-11-06,30107,quantile,0.500,6.210191151378278
2021-10-31,1 wk ahead inc case,2021-11-06,30107,point,NA,6.210191151378278
2021-10-31,1 wk ahead inc case,2021-11-06,30107,quantile,0.750,7.976327331142615
2021-10-31,1 wk ahead inc case,2021-11-06,30107,quantile,0.900,9.958022043478127
2021-10-31,1 wk ahead inc case,2021-11-06,30107,quantile,0.975,14.051422446449925
2021-10-31,1 wk ahead inc case,2021-11-06,30109,quantile,0.025,0.357486232821148
2021-10-31,1 wk ahead inc case,2021-11-06,30109,quantile,0.100,0.7725596328335979
2021-10-31,1 wk ahead inc case,2021-11-06,30109,quantile,0.250,1.2210632467384843
2021-10-31,1 wk ahead inc case,2021-11-06,30109,quantile,0.500,1.8495070830805165
2021-10-31,1 wk ahead inc case,2021-11-06,30109,point,NA,1.8495070830805165
2021-10-31,1 wk ahead inc case,2021-11-06,30109,quantile,0.750,2.7383234364277005
2021-10-31,1 wk ahead inc case,2021-11-06,30109,quantile,0.900,3.7527241980999047
2021-10-31,1 wk ahead inc case,2021-11-06,30109,quantile,0.975,5.92653727064119
2021-10-31,1 wk ahead inc case,2021-11-06,30111,quantile,0.025,528.47258744218
2021-10-31,1 wk ahead inc case,2021-11-06,30111,quantile,0.100,689.0984146155114
2021-10-31,1 wk ahead inc case,2021-11-06,30111,quantile,0.250,774.2920312109921
2021-10-31,1 wk ahead inc case,2021-11-06,30111,quantile,0.500,921.830603281984
2021-10-31,1 wk ahead inc case,2021-11-06,30111,point,NA,921.830603281984
2021-10-31,1 wk ahead inc case,2021-11-06,30111,quantile,0.750,1057.2049861696937
2021-10-31,1 wk ahead inc case,2021-11-06,30111,quantile,0.900,1201.7226185331122
2021-10-31,1 wk ahead inc case,2021-11-06,30111,quantile,0.975,1499.1184018696467
2021-10-31,1 wk ahead inc case,2021-11-06,31001,quantile,0.025,7.248324651412799
2021-10-31,1 wk ahead inc case,2021-11-06,31001,quantile,0.100,18.14283255135217
2021-10-31,1 wk ahead inc case,2021-11-06,31001,quantile,0.250,29.02875936424111
2021-10-31,1 wk ahead inc case,2021-11-06,31001,quantile,0.500,42.84762157173094
2021-10-31,1 wk ahead inc case,2021-11-06,31001,point,NA,42.84762157173094
2021-10-31,1 wk ahead inc case,2021-11-06,31001,quantile,0.750,58.348543814788805
2021-10-31,1 wk ahead inc case,2021-11-06,31001,quantile,0.900,77.21187331287662
2021-10-31,1 wk ahead inc case,2021-11-06,31001,quantile,0.975,126.19798306147204
2021-10-31,1 wk ahead inc case,2021-11-06,31003,quantile,0.025,2.97965910451423
2021-10-31,1 wk ahead inc case,2021-11-06,31003,quantile,0.100,6.968869979142629
2021-10-31,1 wk ahead inc case,2021-11-06,31003,quantile,0.250,10.90583891443348
2021-10-31,1 wk ahead inc case,2021-11-06,31003,quantile,0.500,16.158423166655616
2021-10-31,1 wk ahead inc case,2021-11-06,31003,point,NA,16.158423166655616
2021-10-31,1 wk ahead inc case,2021-11-06,31003,quantile,0.750,22.21056482201836
2021-10-31,1 wk ahead inc case,2021-11-06,31003,quantile,0.900,29.16521397217052
2021-10-31,1 wk ahead inc case,2021-11-06,31003,quantile,0.975,45.39623988216855
2021-10-31,1 wk ahead inc case,2021-11-06,31005,quantile,0.025,0
2021-10-31,1 wk ahead inc case,2021-11-06,31005,quantile,0.100,0
2021-10-31,1 wk ahead inc case,2021-11-06,31005,quantile,0.250,0.0503419847655424
2021-10-31,1 wk ahead inc case,2021-11-06,31005,quantile,0.500,0.2188994814900962
2021-10-31,1 wk ahead inc case,2021-11-06,31005,point,NA,0.2188994814900962
2021-10-31,1 wk ahead inc case,2021-11-06,31005,quantile,0.750,0.6384726083077639
2021-10-31,1 wk ahead inc case,2021-11-06,31005,quantile,0.900,1.3568803661040332
2021-10-31,1 wk ahead inc case,2021-11-06,31005,quantile,0.975,3.042417745883443
2021-10-31,1 wk ahead inc case,2021-11-06,31007,quantile,0.025,0.3520684031456663
2021-10-31,1 wk ahead inc case,2021-11-06,31007,quantile,0.100,0.8954586733723334
2021-10-31,1 wk ahead inc case,2021-11-06,31007,quantile,0.250,1.4830269025773644
2021-10-31,1 wk ahead inc case,2021-11-06,31007,quantile,0.500,2.3047198038921253
2021-10-31,1 wk ahead inc case,2021-11-06,31007,point,NA,2.3047198038921253
2021-10-31,1 wk ahead inc case,2021-11-06,31007,quantile,0.750,3.35415736149178
2021-10-31,1 wk ahead inc case,2021-11-06,31007,quantile,0.900,4.572163930698263
2021-10-31,1 wk ahead inc case,2021-11-06,31007,quantile,0.975,7.250389418956635
2021-10-31,1 wk ahead inc case,2021-11-06,31009,quantile,0.025,0.0719496170404905
2021-10-31,1 wk ahead inc case,2021-11-06,31009,quantile,0.100,0.2590334494968869
2021-10-31,1 wk ahead inc case,2021-11-06,31009,quantile,0.250,0.4831466790807135
2021-10-31,1 wk ahead inc case,2021-11-06,31009,quantile,0.500,0.8063515998314731
2021-10-31,1 wk ahead inc case,2021-11-06,31009,point,NA,0.8063515998314731
2021-10-31,1 wk ahead inc case,2021-11-06,31009,quantile,0.750,1.2240451082889834
2021-10-31,1 wk ahead inc case,2021-11-06,31009,quantile,0.900,1.8791687224065143
2021-10-31,1 wk ahead inc case,2021-11-06,31009,quantile,0.975,3.1174589155725108
2021-10-31,1 wk ahead inc case,2021-11-06,31011,quantile,0.025,1.3731638503393329
2021-10-31,1 wk ahead inc case,2021-11-06,31011,quantile,0.100,3.629548354676808
2021-10-31,1 wk ahead inc case,2021-11-06,31011,quantile,0.250,5.986104126325061
2021-10-31,1 wk ahead inc case,2021-11-06,31011,quantile,0.500,9.111773095481071
2021-10-31,1 wk ahead inc case,2021-11-06,31011,point,NA,9.111773095481071
2021-10-31,1 wk ahead inc case,2021-11-06,31011,quantile,0.750,12.81891103412611
2021-10-31,1 wk ahead inc case,2021-11-06,31011,quantile,0.900,17.20213366299594
2021-10-31,1 wk ahead inc case,2021-11-06,31011,quantile,0.975,27.85982086369277
2021-10-31,1 wk ahead inc case,2021-11-06,31013,quantile,0.025,4.426568957722237
2021-10-31,1 wk ahead inc case,2021-11-06,31013,quantile,0.100,10.070566245741851
2021-10-31,1 wk ahead inc case,2021-11-06,31013,quantile,0.250,15.54744327458332
2021-10-31,1 wk ahead inc case,2021-11-06,31013,quantile,0.500,22.67099935662971
2021-10-31,1 wk ahead inc case,2021-11-06,31013,point,NA,22.67099935662971
2021-10-31,1 wk ahead inc case,2021-11-06,31013,quantile,0.750,30.82124602071329
2021-10-31,1 wk ahead inc case,2021-11-06,31013,quantile,0.900,40.2359029243509
2021-10-31,1 wk ahead inc case,2021-11-06,31013,quantile,0.975,63.65145743548192
2021-10-31,1 wk ahead inc case,2021-11-06,31015,quantile,0.025,0.6262057304468965
2021-10-31,1 wk ahead inc case,2021-11-06,31015,quantile,0.100,1.9330901660130555
2021-10-31,1 wk ahead inc case,2021-11-06,31015,quantile,0.250,3.312664721002688
2021-10-31,1 wk ahead inc case,2021-11-06,31015,quantile,0.500,4.985308382949858
2021-10-31,1 wk ahead inc case,2021-11-06,31015,point,NA,4.985308382949858
2021-10-31,1 wk ahead inc case,2021-11-06,31015,quantile,0.750,6.909161790866105
2021-10-31,1 wk ahead inc case,2021-11-06,31015,quantile,0.900,9.03568718169177
2021-10-31,1 wk ahead inc case,2021-11-06,31015,quantile,0.975,13.9465954102024
2021-10-31,1 wk ahead inc case,2021-11-06,31017,quantile,0.025,1.3788879778051415
2021-10-31,1 wk ahead inc case,2021-11-06,31017,quantile,0.100,3.300048541471571
2021-10-31,1 wk ahead inc case,2021-11-06,31017,quantile,0.250,5.141189495151571
2021-10-31,1 wk ahead inc case,2021-11-06,31017,quantile,0.500,7.546430856116151
2021-10-31,1 wk ahead inc case,2021-11-06,31017,point,NA,7.546430856116151
2021-10-31,1 wk ahead inc case,2021-11-06,31017,quantile,0.750,10.234556899855209
2021-10-31,1 wk ahead inc case,2021-11-06,31017,quantile,0.900,13.290176812982756
2021-10-31,1 wk ahead inc case,2021-11-06,31017,quantile,0.975,20.44643313354896
2021-10-31,1 wk ahead inc case,2021-11-06,31019,quantile,0.025,19.885028653878464
2021-10-31,1 wk ahead inc case,2021-11-06,31019,quantile,0.100,49.72314074140088
2021-10-31,1 wk ahead inc case,2021-11-06,31019,quantile,0.250,77.93785135478524
2021-10-31,1 wk ahead inc case,2021-11-06,31019,quantile,0.500,113.13912686556642
2021-10-31,1 wk ahead inc case,2021-11-06,31019,point,NA,113.13912686556642
2021-10-31,1 wk ahead inc case,2021-11-06,31019,quantile,0.750,151.8077970002678
2021-10-31,1 wk ahead inc case,2021-11-06,31019,quantile,0.900,195.99230514922343
2021-10-31,1 wk ahead inc case,2021-11-06,31019,quantile,0.975,302.67565814075044
2021-10-31,1 wk ahead inc case,2021-11-06,31021,quantile,0.025,2.112346257244898
2021-10-31,1 wk ahead inc case,2021-11-06,31021,quantile,0.100,5.595967341727135
2021-10-31,1 wk ahead inc case,2021-11-06,31021,quantile,0.250,9.193480295131298
2021-10-31,1 wk ahead inc case,2021-11-06,31021,quantile,0.500,13.844994841910268
2021-10-31,1 wk ahead inc case,2021-11-06,31021,point,NA,13.844994841910268
2021-10-31,1 wk ahead inc case,2021-11-06,31021,quantile,0.750,19.35936591339454
2021-10-31,1 wk ahead inc case,2021-11-06,31021,quantile,0.900,25.666572531487784
2021-10-31,1 wk ahead inc case,2021-11-06,31021,quantile,0.975,39.978257318800246
2021-10-31,1 wk ahead inc case,2021-11-06,31023,quantile,0.025,1.4874022895466168
2021-10-31,1 wk ahead inc case,2021-11-06,31023,quantile,0.100,4.056403195764691
2021-10-31,1 wk ahead inc case,2021-11-06,31023,quantile,0.250,6.75151471340726
2021-10-31,1 wk ahead inc case,2021-11-06,31023,quantile,0.500,10.23732538753271
2021-10-31,1 wk ahead inc case,2021-11-06,31023,point,NA,10.23732538753271
2021-10-31,1 wk ahead inc case,2021-11-06,31023,quantile,0.750,14.304608985569343
2021-10-31,1 wk ahead inc case,2021-11-06,31023,quantile,0.900,19.26628531134132
2021-10-31,1 wk ahead inc case,2021-11-06,31023,quantile,0.975,32.26575918951931
2021-10-31,1 wk ahead inc case,2021-11-06,31025,quantile,0.025,6.698339750710061
2021-10-31,1 wk ahead inc case,2021-11-06,31025,quantile,0.100,16.42296775662274
2021-10-31,1 wk ahead inc case,2021-11-06,31025,quantile,0.250,26.09524953716081
2021-10-31,1 wk ahead inc case,2021-11-06,31025,quantile,0.500,38.51021598527605
2021-10-31,1 wk ahead inc case,2021-11-06,31025,point,NA,38.51021598527605
2021-10-31,1 wk ahead inc case,2021-11-06,31025,quantile,0.750,52.5041232663428
2021-10-31,1 wk ahead inc case,2021-11-06,31025,quantile,0.900,69.21230580893992
